;07:27:59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14,1;15;11,1;11,1;;;;;;;121,9;127,8;74,2;83,6
;07:28:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13,5;15;10,3;12,2;;;;;;;116,6;136,2;65,9;74,8
;07:28:01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14,4;15,2;10,2;10,7;;;;;;;119,5;120,8;74,8;87,4
;07:28:02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13,5;14,9;11,9;10,7;;;;;;;116,6;130,2;72,9;88,4
;07:28:03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14,2;15,4;8,5;10;;;;;;;112,5;121,3;73,4;77,5
;07:28:04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13,4;15,2;10,5;11,8;;;;;;;126,9;149,2;31,8;64,6
;07:28:05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13,9;14,4;8,7;11,9;;;;;;;121,9;129,9;68,7;57,7
;07:28:06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14,2;14,7;9,5;11,2;;;;;;;127,2;131;53,9;95,3
;07:28:07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13,8;15,1;10,4;11,1;;;;;;;105,2;120,5;59;71,9
;07:28:08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14,1;15,2;10;11,2;;;;;;;119,3;141;78,4;83,9
;07:28:09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14,6;15,8;11,4;12;;;;;;;122,6;134,2;67,7;103,2
;07:28:10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13,9;14,2;11,3;12,1;;;;;;;109,8;130,4;59,8;58
;07:28:11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13,8;15,4;10,3;10,3;;;;;;;122,5;133,7;71,4;76,7
;07:28:12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14,6;15,2;9;10,5;;;;;;;107;122,9;59,7;76,8
;07:28:13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13,9;15;11,3;11,5;;;;;;;126,8;142,6;74,4;78,4
;07:28:14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13,5;14,6;11,4;11,4;;;;;;;113,9;134,5;71,4;80,5
;07:28:15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14,2;15,3;12,5;10;;;;;;;123,9;135,5;51;80,2
;07:28:16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14,2;15,1;9,2;11,4;;;;;;;117,8;126,2;46,8;65,5
;07:28:17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13,8;14,9;9,4;11,1;;;;;;;131,4;137,1;65,7;83,4
;07:28:18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14,2;15;11,6;9,7;;;;;;;108;140,2;81,5;80,5
;07:28:19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14,4;15,5;11,7;11,6;;;;;;;133,2;137,5;67;86,3
;07:28:20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14,1;15;10;10,6;;;;;;;115,8;129,3;77,2;82
;07:28:21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14,2;15,3;9,4;11,3;;;;;;;120,3;119,3;91,6;90,1
;07:28:22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14,3;15;9,9;12,4;;;;;;;123,9;136,2;41,5;101,6
;07:28:23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14,5;14,9;9,5;11,1;;;;;;;119,7;128,5;23,9;86,3
;07:28:24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14;15,3;10,3;10;;;;;;;120,7;144,4;69,7;69,4
;07:28:25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12,2;15;10,4;11,5;;;;;;;106;123,1;76,4;70,6
;07:28:26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14;14,9;9,6;11,3;;;;;;;120,2;119,1;57,7;66,4
;07:28:27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14,6;15,3;9,6;11,5;;;;;;;109,3;127,3;64,5;92,4
;07:28:28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14,5;15,2;9,2;9,3;;;;;;;105,4;134,8;71,7;71,1
;07:28:29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14,4;14,9;10;12,2;;;;;;;122,1;124,7;65,8;55,4
;07:28:30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14,7;15,3;11,8;10,3;;;;;;;117,5;130,1;51,8;66
;07:28:31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14,1;15,2;12;11,4;;;;;;;126,5;140,8;65,7;82,8
;07:28:32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14,1;15,5;11,1;11;;;;;;;119,3;131,4;71,3;73,9
;07:28:33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13,5;14,8;9,3;11,5;;;;;;;122,2;131,3;65;81,5
;07:28:34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13,9;14,7;10,5;10,1;;;;;;;125,6;135,9;78,5;74,2
;07:28:35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14,1;14,5;10,4;12,1;;;;;;;129;131;53,7;72
;07:28:36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13,9;14,6;10,3;10,8;;;;;;;123;132,4;74,7;90,4
;07:28:37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14,1;14,8;10,6;12,4;;;;;;;126,3;135,2;53,2;75,4
;07:28:38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14,3;15;9,8;12,5;;;;;;;138,7;135,2;74,4;79,8
;07:28:39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14,7;14,8;10,7;12,2;;;;;;;115,2;126;72,5;55,5
;07:28:40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14,1;15,1;11,3;11,8;;;;;;;111,1;132,2;93,5;82
;07:28:41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14,5;15,4;8,2;12,4;;;;;;;125,6;132,2;64,4;64,8
;07:28:42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14,4;14,8;12,4;10,4;;;;;;;126,6;125,1;86,1;87,1
;07:28:43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13,3;15,6;11;12,1;;;;;;;109,8;139,8;82,3;77
;07:28:44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14,4;14,8;11,2;12,1;;;;;;;126,5;144,1;43,4;89,6
;07:28:45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13,8;14,9;10,4;12,7;;;;;;;120,3;132,1;68,3;110,3
;07:28:46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13,3;14,2;10,9;12,4;;;;;;;121,7;146,8;51,3;88,2
;07:28:47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13,5;14,2;12,3;12,3;;;;;;;121,4;132,6;68,8;89,2
;07:28:48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13,9;14,6;10,6;11,8;;;;;;;122,4;130,9;70,9;100,1
;07:28:49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14,1;15,2;9,4;11,6;;;;;;;121,4;126,6;59,2;71,3
;07:28:50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13,3;14,9;11,3;12;;;;;;;120,9;125,2;57,8;82,7
;07:28:51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14;14,7;9,7;12,9;;;;;;;126;123,9;71;86,3
;07:28:52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14;15,6;10,8;13,1;;;;;;;111,6;132,1;89,3;94,6
;07:28:53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13,4;14,8;11,7;12,2;;;;;;;118,5;127,3;72,2;89,3
;07:28:54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14;14,6;10,1;11,8;;;;;;;119,7;126,2;86,5;88,1
;07:28:55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13,8;14,4;13,1;11,6;;;;;;;115,7;131,5;64,1;85,2
;07:28:56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14,4;14,7;11,4;13,1;;;;;;;113,9;135,9;69,8;93,3
;07:28:57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13,4;14,5;11,6;12,8;;;;;;;109,4;126,2;85,4;81,3
;07:28:58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13,4;15,5;10,8;11,7;;;;;;;110,2;121,8;80,7;114,2
;07:28:59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13,8;14,4;11,2;11,5;;;;;;;108,4;125,8;82;94,1
;07:29:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13,3;14,3;10,8;12,6;;;;;;;115,3;129,8;72,5;79
;07:29:01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13,8;14,3;11,5;12,5;;;;;;;109,8;134,6;65,7;104,1
;07:29:02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13,7;15,1;10,6;12,3;;;;;;;129,9;138,1;86;88,2
;07:29:03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14,2;14,5;12,1;12,8;;;;;;;109,1;120,6;102,1;92,2
;07:29:04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14,5;15,1;11;12,9;;;;;;;122,3;125,7;68,6;97,8
;07:29:05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14,5;15,2;10,3;12,9;;;;;;;101,3;124,4;70,5;99
;07:29:06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14,3;15;11,4;12,8;;;;;;;118,5;118;86,9;101
;07:29:07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14,3;14,9;11,4;13,3;;;;;;;113,3;130,4;77,5;112,4
;07:29:08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13,7;14,4;12,8;12,9;;;;;;;107,1;121,9;94,3;104,6
;07:29:09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13,6;14,3;12,6;13,1;;;;;;;120,3;135;90,3;83,6
;07:29:10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13,1;14,2;11,8;12,7;;;;;;;118,5;130;61,9;107,8
;07:29:11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13,8;13,8;10,9;13;;;;;;;105,2;135,1;86;114,2
;07:29:12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14,3;14,7;12,1;12,6;;;;;;;113,6;122,7;76,2;107,7
;07:29:13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14,4;14,5;10,6;14,1;;;;;;;116,4;123,5;106,2;112,2
;07:29:14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13,3;14,6;10,1;12,5;;;;;;;108,6;120,4;83,4;114,2
;07:29:15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13,8;14;14,1;14,5;;;;;;;105,2;128,8;99,5;97,9
;07:29:16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13,3;14,4;12;15;;;;;;;130,6;122,9;93,2;123,2
;07:29:17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14,2;14,6;13,1;14,8;;;;;;;109,4;117,1;113,6;127,7
;07:29:18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13,2;13,4;13,2;13,4;;;;;;;117,8;125,1;97,3;122,3
;07:29:19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13,6;13,5;12,4;14,3;;;;;;;104,7;124,8;103,3;111,6
;07:29:20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14,3;14,7;11,6;13,8;;;;;;;124,2;127,7;94,1;110,4
;07:29:21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13,8;13,9;12,9;13,3;;;;;;;120,9;121,3;79,5;124,5
;07:29:22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13,3;14;13,8;14,6;;;;;;;111;115,6;107,8;127,3
;07:29:23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13,4;14;10,5;13,4;;;;;;;114,7;116,7;79,1;121,4
;07:29:24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14,1;14,3;12,2;13,5;;;;;;;128,6;118,5;94,9;127,4
;07:29:25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12,7;13,7;13,6;13,9;;;;;;;111,5;122,6;101,9;131,3
;07:29:26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13,7;14,4;11,8;13,8;;;;;;;114,7;115;113,1;107,3
;07:29:27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12,9;13,9;12,9;13,9;;;;;;;91,9;113,3;115,9;141
;07:29:28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13,2;14,2;12,9;14,5;;;;;;;121,3;114,2;119,9;109
;07:29:29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13,2;14,6;12,5;13,2;;;;;;;101,7;116,3;103,2;133,7
;07:29:30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13,8;13,1;14,4;14,8;;;;;;;101,2;126,5;107,8;135
;07:29:31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13,5;13,9;11,9;13,5;;;;;;;101,7;121,6;121,1;126,9
;07:29:32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14,6;14,7;13,1;15,5;;;;;;;120,9;118;116,5;134,7
;07:29:33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14,1;14,7;12,8;13,5;;;;;;;97;98,9;87,7;133,5
;07:29:34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13,6;14,2;13,7;13,2;;;;;;;108;120,6;109,7;137,5
;07:29:35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13,2;13,3;13,9;15,5;;;;;;;99,5;111,6;102,2;104,5
;07:29:36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13;14,7;14,2;14,9;;;;;;;110,7;127,7;132,5;140,6
;07:29:37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13,4;13,2;14;15,5;;;;;;;102,8;129,7;105,7;144,9
;07:29:38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12,9;13,6;14,4;15;;;;;;;108,8;123,4;112,8;134,7
;07:29:39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13,2;14,1;14,9;15,5;;;;;;;108,8;122,3;111,4;166,1
;07:29:40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13,5;14,2;14,3;15,6;;;;;;;106,9;115,6;149,2;141,9
;07:29:41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13,7;13,4;13,9;14,7;;;;;;;105,5;122,9;117,9;153,3
;07:29:42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13,4;13,6;15,8;15,6;;;;;;;95,9;110,4;131,1;152,9
;07:29:43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12,7;14;15,1;16,6;;;;;;;91,3;122,3;111,9;164,7
;07:29:44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12,4;14,4;14,5;15,1;;;;;;;104;115,7;135,8;159,7
;07:29:45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13,3;14;14,9;15,9;;;;;;;104,5;124,8;136,7;161
;07:29:46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13,4;13,8;14,9;16,4;;;;;;;101,3;111,1;117,3;159,7
;07:29:47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13,4;15,1;15,9;15,8;;;;;;;102,4;113,6;150,8;158,2
;07:29:48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13,1;13,4;14,7;16,3;;;;;;;111,2;113,6;145;159,2
;07:29:49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13,4;13,4;16,1;16,4;;;;;;;98,3;112,8;160,6;170,3
;07:29:50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12,6;13,1;15;16,1;;;;;;;97,9;111,9;117,8;158,3
;07:29:51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12,4;13,2;14,9;17,4;;;;;;;101,9;122,4;153,9;172,5
;07:29:52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12,9;13,8;16,1;17;;;;;;;97,1;115,5;150,7;160
;07:29:53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12,7;13,3;15,8;16,9;;;;;;;100,2;120,4;151;176,4
;07:29:54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13,2;13,4;16,6;17;;;;;;;109,5;114,9;144,1;182,3
;07:29:55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12,7;13,3;16,7;17,4;;;;;;;90,1;109,2;160,2;163
;07:29:56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12,6;13,5;16;16,9;;;;;;;98,9;100,2;173,8;180,9
;07:29:57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13,2;13,3;16,6;17,7;;;;;;;103,7;107,5;164,9;189,1
;07:29:58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12,8;12,7;17,5;17,2;;;;;;;96,3;106,3;176,2;189,6
;07:29:59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12,8;13,4;17,1;16,9;;;;;;;106,3;113,4;185,9;179,5
;07:30:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12,5;13,7;17,2;18,2;;;;;;;97,2;102,3;153,7;184,5
